test_id,model,dataset,datasetSize,threads,queryName,queryType,elapsedTime,numEntities,numMachines,querySelectivity,temporalRangeIndex,iteration
336e854d-cd94-42ad-8c2e-5e602f170bc4,Neo4J,smartbench,small,1,AgentHistory,edgesDirection,23.1,1,1,increased,0,18
8b484df7-2a6d-46ae-8a1f-1adf273211c2,Neo4J,smartbench,small,1,EnvironmentCoverage,edgesDirection,141.57,10,1,increased,0,19
8b484df7-2a6d-46ae-8a1f-1adf273211c2,Neo4J,smartbench,small,1,EnvironmentAggregate2,edgesDirection,1280.23,100,1,increased,0,19
8b484df7-2a6d-46ae-8a1f-1adf273211c2,Neo4J,smartbench,small,1,MaintenanceOwners,edgesDirection,1315.42,100,1,increased,0,19
8b484df7-2a6d-46ae-8a1f-1adf273211c2,Neo4J,smartbench,small,1,AgentOutlier,edgesDirection,1444.36,100,1,increased,0,19
8b484df7-2a6d-46ae-8a1f-1adf273211c2,Neo4J,smartbench,small,1,AgentHistory,edgesDirection,28.25,1,1,increased,0,19
7ce23aa7-c8c5-47a4-88c7-fbf9b9337021,Neo4J,smartbench,big,1,EnvironmentCoverage,edgesDirection,18104.81,131,1,increased,0,0
7ce23aa7-c8c5-47a4-88c7-fbf9b9337021,Neo4J,smartbench,big,1,EnvironmentAggregate2,edgesDirection,135461.82,1000,1,increased,0,0
7ce23aa7-c8c5-47a4-88c7-fbf9b9337021,Neo4J,smartbench,big,1,MaintenanceOwners,edgesDirection,141596.97,1000,1,increased,0,0
7ce23aa7-c8c5-47a4-88c7-fbf9b9337021,Neo4J,smartbench,big,1,AgentHistory,edgesDirection,211.61,0,1,increased,0,0
68a797fb-57ae-4d66-b513-e32c42110cdf,Neo4J,smartbench,big,1,EnvironmentCoverage,edgesDirection,17239.9,131,1,increased,0,1
68a797fb-57ae-4d66-b513-e32c42110cdf,Neo4J,smartbench,big,1,EnvironmentAggregate2,edgesDirection,135385.64,1000,1,increased,0,1
68a797fb-57ae-4d66-b513-e32c42110cdf,Neo4J,smartbench,big,1,MaintenanceOwners,edgesDirection,141033.49,1000,1,increased,0,1
68a797fb-57ae-4d66-b513-e32c42110cdf,Neo4J,smartbench,big,1,AgentHistory,edgesDirection,176.28,0,1,increased,0,1
