test_id,queryid,model,dataset,datasetSize,threads,elapsedTime,numMachines,cardinality,queryMode
28765bdd-0918-4811-85df-b193d85c0e8d,EnvironmentCoverage,stgraph,smartbench,medium,1,6,1,20,NAIVE
3720786b-a493-44f1-8d31-1b9813712ffc,EnvironmentCoverage,stgraph,smartbench,small,1,2,1,10,OPTIMIZED
6d3d35e9-9d08-4f3d-b7a0-852615f23fc9,EnvironmentCoverage,stgraph,smartbench,medium,1,3,1,20,OPTIMIZED
1d30b821-654d-4ed3-9fa5-982e9f3a99b4,AgentHistory,stgraph,smartbench,small,1,1283,1,1,NAIVE
bab4070a-976b-4505-8e98-36ea20a82e5a,AgentHistory,stgraph,smartbench,medium,1,2109,1,1,NAIVE
d7d5948d-cbd2-48db-aa34-1cd26f17a307,AgentHistory,stgraph,smartbench,small,1,22,1,1,OPTIMIZED
1b625f4d-4160-463f-8b44-aa58e6d849ac,AgentHistory,stgraph,smartbench,medium,1,22,1,1,OPTIMIZED
378ad8ed-32be-4e91-87ed-8fd7a182fb19,MaintenanceOwners,stgraph,smartbench,small,1,124026,1,100,NAIVE
7dfe4eac-ad4c-49f8-b3a1-bef8237645c4,MaintenanceOwners,stgraph,smartbench,medium,1,648731,1,200,NAIVE
4bc85053-1738-4d7b-8258-44ce0aeb6249,MaintenanceOwners,stgraph,smartbench,small,1,855,1,100,OPTIMIZED
e5baa5df-0c0c-409d-8d5d-e94e50922844,MaintenanceOwners,stgraph,smartbench,medium,1,1644,1,200,OPTIMIZED
f02f805d-0e10-474a-990c-56b33beb73a4,AgentOutlier,stgraph,smartbench,small,1,2161,1,100,OPTIMIZED
08d8f08f-f5e4-4695-99af-f0d9e3d75168,AgentOutlier,stgraph,smartbench,small,4,548,1,100,OPTIMIZED
98a02930-30b8-4b2d-ac95-567883248c91,AgentOutlier,stgraph,smartbench,small,8,393,1,100,OPTIMIZED
526aca51-cfc5-4e67-abc6-e94ce9c1dadb,AgentOutlier,stgraph,smartbench,small,16,326,1,100,OPTIMIZED
5bbb82ab-4ea4-4cfa-b7e4-7f12b7c14270,AgentOutlier,stgraph,smartbench,medium,1,5842,1,200,OPTIMIZED
4d5a5f85-9277-44ef-88cf-0e3ffa446cef,AgentOutlier,stgraph,smartbench,small,1,2120,1,100,OPTIMIZED
2a34f9e9-da28-4c66-b1b9-5f83d1ab40ed,AgentOutlier,stgraph,smartbench,small,4,581,1,100,OPTIMIZED
28b2d408-e806-4544-9928-ba4410d860be,AgentOutlier,stgraph,smartbench,small,8,386,1,100,OPTIMIZED
d066da4a-bd61-4759-998a-b049671df2c5,AgentOutlier,stgraph,smartbench,small,16,287,1,100,OPTIMIZED
ef60b124-1c34-4103-acaa-85ccc9610c3c,AgentOutlier,stgraph,smartbench,medium,1,5813,1,200,OPTIMIZED
35355c30-fb37-4a0f-a898-fde14b8ba7eb,AgentOutlier,stgraph,smartbench,small,1,2164,1,100,OPTIMIZED
8d446b41-04a9-418f-9c15-b08605dd5c76,AgentOutlier,stgraph,smartbench,small,4,557,1,100,OPTIMIZED
9cff3df6-4d4c-4efb-9de2-0458df72790b,AgentOutlier,stgraph,smartbench,small,8,384,1,99,OPTIMIZED
04fb9210-86e8-40c3-9b08-d7ed541ec4d4,AgentOutlier,stgraph,smartbench,small,16,339,1,98,OPTIMIZED
97ad85db-0fff-4789-ad9e-910d46b765c0,AgentOutlier,stgraph,smartbench,medium,1,5860,1,200,OPTIMIZED
bb83a741-2859-4995-86c2-f025ae3bc187,MaintenanceOwners,stgraph,smartbench,small,1,968,1,100,OPTIMIZED
5d4650f3-3991-41a1-84f7-cf48e0461be8,MaintenanceOwners,stgraph,smartbench,small,4,255,1,100,OPTIMIZED
d78e3445-04ad-4577-ab86-9256ffcbd658,MaintenanceOwners,stgraph,smartbench,small,8,182,1,99,OPTIMIZED
258e7080-809a-4700-87e1-8210c4c46477,MaintenanceOwners,stgraph,smartbench,small,16,168,1,98,OPTIMIZED
345e8482-750b-4dc8-8f29-bceb258f2adc,MaintenanceOwners,stgraph,smartbench,medium,1,1686,1,200,OPTIMIZED
b2135d5f-0602-4653-9d0d-13bf43cae753,EnvironmentOutlier,stgraph,smartbench,small,1,3321,1,4,OPTIMIZED
4137f52e-6636-4078-be2a-b78f1201ceb6,EnvironmentOutlier,stgraph,smartbench,small,4,973,1,4,OPTIMIZED
785e46f4-2156-4d1d-9e36-b9caf1853521,EnvironmentOutlier,stgraph,smartbench,small,8,666,1,4,OPTIMIZED
670e3140-5b81-4680-82c5-65f4e0f8e104,EnvironmentOutlier,stgraph,smartbench,small,16,672,1,4,OPTIMIZED
432309bd-2c4e-4a7e-aa68-2b1e672dc587,EnvironmentOutlier,stgraph,smartbench,medium,1,10503,1,5,OPTIMIZED
b87a6a86-ba60-4f72-b3af-b7780ef3a382,EnvironmentOutlier,stgraph,smartbench,small,1,3294,1,4,OPTIMIZED
2676f366-2b09-4664-b0f0-5321f317979c,EnvironmentOutlier,stgraph,smartbench,small,4,1083,1,4,OPTIMIZED
06097bef-3e2b-4093-810e-8f9c4cc7303b,EnvironmentOutlier,stgraph,smartbench,small,8,626,1,4,OPTIMIZED
def4591f-c248-4559-8461-be7bd359d668,EnvironmentOutlier,stgraph,smartbench,small,16,542,1,4,OPTIMIZED
6b97c366-a81b-42a9-9133-64d77b2ec981,EnvironmentOutlier,stgraph,smartbench,medium,1,10150,1,5,OPTIMIZED
0ff357a0-ac0a-4e79-90b2-13ff5f3f8090,EnvironmentOutlier,stgraph,smartbench,small,1,3328,1,4,OPTIMIZED
339f1e2d-4dff-4b22-9c9c-df7edbd4b8ca,EnvironmentOutlier,stgraph,smartbench,small,4,881,1,4,OPTIMIZED
027598dd-3935-4697-b970-50f1a95fd6ed,EnvironmentOutlier,stgraph,smartbench,small,8,618,1,4,OPTIMIZED
9047d5f1-f55b-43e2-80c2-828385b6d29f,EnvironmentOutlier,stgraph,smartbench,small,16,520,1,4,OPTIMIZED
00d78c6b-b2c9-4209-8ab3-3098786cb343,EnvironmentOutlier,stgraph,smartbench,medium,1,11937,1,5,OPTIMIZED
08c62445-94bf-48f9-8d55-adf590561b95,EnvironmentOutlier,stgraph,smartbench,small,1,3828,1,4,OPTIMIZED
df06f547-f7f1-4208-87d5-49bbddec7288,EnvironmentOutlier,stgraph,smartbench,small,4,881,1,4,OPTIMIZED
a58cb5a9-98f8-447f-8a20-ae4a98628fdb,EnvironmentOutlier,stgraph,smartbench,small,8,666,1,4,OPTIMIZED
cbdeef7e-fa6a-46f8-ab0d-45c45a82654b,EnvironmentOutlier,stgraph,smartbench,small,16,538,1,3,OPTIMIZED
0589ab15-f3c3-4137-9748-bcbb23d801c2,EnvironmentOutlier,stgraph,smartbench,medium,1,11598,1,5,OPTIMIZED
085b6dc1-4fd8-47df-8e7d-37010f6bfbca,EnvironmentOutlier,stgraph,smartbench,small,1,3680,1,4,OPTIMIZED
81e00851-1e68-4a66-9191-b71cf3ea4c64,EnvironmentOutlier,stgraph,smartbench,small,4,888,1,4,OPTIMIZED
4f25d8d9-78a5-4b06-80d5-be21839a031f,EnvironmentOutlier,stgraph,smartbench,small,8,613,1,4,OPTIMIZED
7941f565-27d3-466a-a6ac-82d9a17cefcd,EnvironmentOutlier,stgraph,smartbench,small,16,523,1,4,OPTIMIZED
0248f836-afbf-4ab5-8789-b1c3ec0a984c,EnvironmentOutlier,stgraph,smartbench,medium,1,11043,1,5,OPTIMIZED
99754440-2406-407e-a4d4-99e8a4d02e34,EnvironmentOutlier,stgraph,smartbench,medium,4,2988,1,5,OPTIMIZED
d516cdc2-fa0e-4030-a55e-bd74160055c3,EnvironmentOutlier,stgraph,smartbench,medium,8,2020,1,5,OPTIMIZED
4ccd9c20-dfae-4df9-93e0-d693b3fb6754,EnvironmentOutlier,stgraph,smartbench,medium,16,1825,1,5,OPTIMIZED
33e96dc4-978e-439f-9a25-038b9b4be5c1,AgentOutlier,stgraph,smartbench,medium,1,6094,1,200,OPTIMIZED
494f59e3-e5d7-446a-9da7-b847949bd71a,AgentOutlier,stgraph,smartbench,medium,4,1604,1,200,OPTIMIZED
3e640562-bae3-4e6f-9a37-58a3f756e3b1,AgentOutlier,stgraph,smartbench,medium,8,1063,1,197,OPTIMIZED
ad1703ad-c0b1-4645-9a39-89e0070abe09,AgentOutlier,stgraph,smartbench,medium,16,921,1,193,OPTIMIZED
01c1f5a1-1999-420f-9a4f-93cfc90ebbf2,AgentHistory,stgraph,smartbench,medium,1,89,1,1,OPTIMIZED
04137831-e7d3-4b46-90cb-ee5117c490e1,AgentHistory,stgraph,smartbench,medium,4,27,1,1,OPTIMIZED
6293fea8-2101-4872-94e6-05f1eacacb96,AgentHistory,stgraph,smartbench,medium,8,22,1,1,OPTIMIZED
22d93e21-1f1d-4a1d-bf5d-dcdb5b08c50d,AgentHistory,stgraph,smartbench,medium,16,16,1,1,OPTIMIZED
23845fe2-c653-4849-82e6-6ae7957e60dd,EnvironmentOutlier,stgraph,smartbench,medium,1,10566,1,5,OPTIMIZED
13fa66fa-dc39-4e85-981f-29ee1d7bf027,EnvironmentOutlier,stgraph,smartbench,medium,4,2927,1,5,OPTIMIZED
72febeae-d142-4bbf-bbdd-52fd45cbc59a,EnvironmentOutlier,stgraph,smartbench,medium,8,2025,1,5,OPTIMIZED
149cea53-2569-4a6a-8bca-6feb87ef35db,EnvironmentOutlier,stgraph,smartbench,medium,16,1766,1,5,OPTIMIZED
e2a7a845-ff7c-4d27-8031-edf6cba26cf7,MaintenanceOwners,stgraph,smartbench,medium,1,2392,1,200,OPTIMIZED
4ef1050f-ff95-493b-bad7-d1bbf28e8cc2,MaintenanceOwners,stgraph,smartbench,medium,4,693,1,200,OPTIMIZED
e9232932-8575-42d0-99e9-caa4c6beb98a,MaintenanceOwners,stgraph,smartbench,medium,8,393,1,200,OPTIMIZED
8032e5d5-e3c0-46e8-a2c9-4be249287887,MaintenanceOwners,stgraph,smartbench,medium,16,382,1,199,OPTIMIZED
ebbcf361-c0a0-4e6a-8330-63201cc0858b,EnvironmentCoverage,stgraph,smartbench,medium,1,32,1,20,OPTIMIZED
82be3ac0-03b3-4bc6-87c2-0b3bed3f5267,EnvironmentCoverage,stgraph,smartbench,medium,4,4,1,20,OPTIMIZED
1b4c0ecc-4a0a-447c-ba50-46f6de240686,EnvironmentCoverage,stgraph,smartbench,medium,8,3,1,20,OPTIMIZED
83fdd633-ef97-4bf7-9df4-af7dec0d6ca7,EnvironmentCoverage,stgraph,smartbench,medium,16,3,1,20,OPTIMIZED
8a3eae9a-efc6-4505-89f4-2190c3db4666,EnvironmentCoverage,stgraph,smartbench,small,1,34,1,10,OPTIMIZED
d1aa8741-848f-4c38-b0de-e72df4ab1496,EnvironmentCoverage,stgraph,smartbench,small,4,4,1,10,OPTIMIZED
bfd0935f-c01c-41d8-81ae-9b4a57b4a7c3,EnvironmentCoverage,stgraph,smartbench,small,8,2,1,10,OPTIMIZED
8fd80bf8-b0e2-4bb5-83fe-e157d0c5129b,EnvironmentCoverage,stgraph,smartbench,small,16,1,1,10,OPTIMIZED
dafc6649-9430-4882-b114-93789fa7de62,EnvironmentCoverage,stgraph,smartbench,large,1,46,1,131,OPTIMIZED
5acb9ff5-e266-4ec8-9ac0-6567520d79b5,EnvironmentCoverage,stgraph,smartbench,large,4,14,1,131,OPTIMIZED
60e42a7e-fd0e-4689-b183-29e6df64df24,EnvironmentCoverage,stgraph,smartbench,large,8,11,1,131,OPTIMIZED
347acc82-c88a-4047-ac53-0acf0fca41d1,EnvironmentCoverage,stgraph,smartbench,large,16,19,1,131,OPTIMIZED
118d2e00-67ed-490e-a0dc-c2721ed107f5,AgentOutlier,stgraph,smartbench,medium,4,1621,1,200,OPTIMIZED
42d58f76-104e-4d13-b30b-0a507007520d,AgentOutlier,stgraph,smartbench,medium,8,1032,1,197,OPTIMIZED
eccc61b8-e376-4a08-be98-52e3e08f9fa6,AgentOutlier,stgraph,smartbench,medium,16,926,1,199,OPTIMIZED
b7346b4e-7d4b-4279-8850-447b0aeae3bc,MaintenanceOwners,stgraph,smartbench,medium,4,1210,1,200,OPTIMIZED
51b7e30e-e051-418e-8686-12f0576d7758,MaintenanceOwners,stgraph,smartbench,medium,8,374,1,199,OPTIMIZED
5be8f50c-fa0b-4a50-9ce3-d8197cd6eb0a,MaintenanceOwners,stgraph,smartbench,medium,16,349,1,199,OPTIMIZED
8b9dd3f9-7393-461d-9c30-bc09f864e619,EnvironmentOutlier,stgraph,smartbench,medium,4,3279,1,5,OPTIMIZED
4687fc0a-7b58-486f-9825-269318e14277,EnvironmentOutlier,stgraph,smartbench,medium,8,1945,1,5,OPTIMIZED
a9206760-00a7-477f-bf70-bbf9244e711c,EnvironmentOutlier,stgraph,smartbench,medium,16,1729,1,5,OPTIMIZED
8bcad52c-7ff9-412b-a148-77d22ecae8aa,EnvironmentCoverage,stgraph,smartbench,medium,4,2,1,20,OPTIMIZED
9e5f5edc-1c5b-48be-acbc-c2ccf03b4f13,EnvironmentCoverage,stgraph,smartbench,medium,8,3,1,20,OPTIMIZED
d0aff9cd-fd5f-485f-8be3-85e82ac6f62a,EnvironmentCoverage,stgraph,smartbench,medium,16,3,1,20,OPTIMIZED
746ccd03-518f-4bf5-8190-433fe4984658,AgentHistory,stgraph,smartbench,medium,4,27,1,1,OPTIMIZED
894ca3db-ec5e-4abe-b938-97663ab45adb,AgentHistory,stgraph,smartbench,medium,8,23,1,1,OPTIMIZED
4af4dd43-8c45-4147-9c4e-34a253c8bc1b,AgentHistory,stgraph,smartbench,medium,16,14,1,1,OPTIMIZED
7f22d8be-2d78-44e8-8217-9df6e06b7d68,AgentOutlier,stgraph,smartbench,small,1,2140,1,100,OPTIMIZED
c83b8878-4537-4d4c-8f1f-a5da5ffd66c9,AgentOutlier,stgraph,smartbench,small,4,557,1,99,OPTIMIZED
53ebd66f-b608-487f-9d97-aa61852a308c,AgentOutlier,stgraph,smartbench,small,8,397,1,100,OPTIMIZED
39cb119f-fc03-4483-a29f-cd34928a16a2,AgentOutlier,stgraph,smartbench,small,16,317,1,99,OPTIMIZED
483e154f-ab40-40d9-b477-d57f29252ecf,AgentOutlier,stgraph,smartbench,medium,1,5730,1,200,OPTIMIZED
d00388b5-9f97-4598-bda9-0f6d81aa799e,AgentOutlier,stgraph,smartbench,medium,4,1588,1,200,OPTIMIZED
a3b9b606-ec32-4564-a774-cf41831a69d6,AgentOutlier,stgraph,smartbench,medium,8,1036,1,199,OPTIMIZED
8e7839f3-b63a-4181-8b18-db16d8dad623,AgentOutlier,stgraph,smartbench,medium,16,889,1,199,OPTIMIZED
89c11c14-b791-4f08-8416-345071e27285,AgentOutlier,stgraph,smartbench,small,1,3979,4,100,OPTIMIZED
232babeb-f997-44e4-987d-01f2e2b3f50b,AgentOutlier,stgraph,smartbench,small,4,955,4,99,OPTIMIZED
2231f97c-ea2b-4b96-803d-16281d83e8e8,AgentOutlier,stgraph,smartbench,small,8,531,4,100,OPTIMIZED
b424b595-2cc1-4785-8632-59fa6985da10,AgentOutlier,stgraph,smartbench,small,16,347,4,100,OPTIMIZED
a65c8c17-d009-47d9-8641-76382ca68aa4,AgentOutlier,stgraph,smartbench,medium,1,8662,4,200,OPTIMIZED
ca6d7ba8-3510-4a55-8786-becce5da8813,AgentOutlier,stgraph,smartbench,medium,4,2031,4,200,OPTIMIZED
4ccd5d36-2a84-46a4-b5da-44b895ffdceb,AgentOutlier,stgraph,smartbench,medium,8,1052,4,199,OPTIMIZED
df0d4f4b-ac6b-4629-9ea7-10dd8c4ce658,AgentOutlier,stgraph,smartbench,medium,16,721,4,198,OPTIMIZED
016cdc62-897f-4441-a773-3b09bbe3e267,AgentOutlier,stgraph,smartbench,small,1,4422,2,100,OPTIMIZED
d081c110-ae05-486b-abf8-dd62bd74d9ab,AgentOutlier,stgraph,smartbench,small,16,352,2,100,OPTIMIZED
24b0dc81-f876-4a22-993f-c7bd9461e2df,AgentOutlier,stgraph,smartbench,medium,1,10095,2,200,OPTIMIZED
036cbc15-85e5-4f9e-99de-f93d267ccf53,AgentOutlier,stgraph,smartbench,medium,16,774,2,200,OPTIMIZED
6b4b61f0-9161-4881-a87b-d8962234fba8,MaintenanceOwners,stgraph,smartbench,small,1,933,1,100,OPTIMIZED
cdbb4910-c5fa-4692-b150-c72b4763d617,MaintenanceOwners,stgraph,smartbench,small,4,259,1,100,OPTIMIZED
56dc12e0-2579-4acc-927a-5ec7d131b383,MaintenanceOwners,stgraph,smartbench,small,8,175,1,100,OPTIMIZED
ffaa45d9-dfc3-4c73-a064-c37e9f51daa7,MaintenanceOwners,stgraph,smartbench,small,16,155,1,100,OPTIMIZED
982eaf11-da68-4087-a322-3d2102578b41,MaintenanceOwners,stgraph,smartbench,medium,1,1538,1,200,OPTIMIZED
4c25c7b8-bc35-4ce7-a0c2-bc0db14177d9,MaintenanceOwners,stgraph,smartbench,medium,4,527,1,200,OPTIMIZED
e0049b58-9973-4d40-9d65-46c0c5748c33,MaintenanceOwners,stgraph,smartbench,medium,8,344,1,199,OPTIMIZED
91ed6829-5c50-42ee-a856-318fc5d91dc7,MaintenanceOwners,stgraph,smartbench,medium,16,326,1,198,OPTIMIZED
3979dc34-83f0-4636-90c2-7cd51b69a216,MaintenanceOwners,stgraph,smartbench,small,1,2563,4,100,OPTIMIZED
4597d76c-3e27-4366-a4da-dd49ffdb7e88,MaintenanceOwners,stgraph,smartbench,small,4,515,4,100,OPTIMIZED
1fb741b8-e9dd-47f7-b4f3-e87ca1849227,MaintenanceOwners,stgraph,smartbench,small,8,309,4,100,OPTIMIZED
3a81c9fd-a4b7-42f6-8bfe-b78e3885c42d,MaintenanceOwners,stgraph,smartbench,small,16,194,4,100,OPTIMIZED
3b8f5186-f5ce-4410-8559-a9d7dec9e3a1,MaintenanceOwners,stgraph,smartbench,medium,1,4225,4,200,OPTIMIZED
f035a214-2662-4032-b53c-acb8c2d4e02f,MaintenanceOwners,stgraph,smartbench,medium,4,980,4,200,OPTIMIZED
7126ec7a-c9e1-49c9-b703-e9892f0f7b0b,MaintenanceOwners,stgraph,smartbench,medium,8,604,4,200,OPTIMIZED
130f355e-94d2-4464-970f-d25c3038dd85,MaintenanceOwners,stgraph,smartbench,medium,16,382,4,199,OPTIMIZED
1453ff60-60d4-4da3-8a65-e73eb8e0ead1,MaintenanceOwners,stgraph,smartbench,small,1,2401,2,100,OPTIMIZED
09ed0685-6ef7-48c0-8e56-97ae1dfbbd5a,MaintenanceOwners,stgraph,smartbench,small,16,208,2,100,OPTIMIZED
c2b2db87-9c37-4137-90ac-3c9fbc195bf0,MaintenanceOwners,stgraph,smartbench,medium,1,3560,2,200,OPTIMIZED
75553478-c652-4de0-9d97-306c5461c82d,MaintenanceOwners,stgraph,smartbench,medium,16,385,2,200,OPTIMIZED
85e72678-cfcc-485c-ba55-84c73fb2c151,EnvironmentOutlier,stgraph,smartbench,small,1,2933,1,4,OPTIMIZED
f1a6c3ed-edea-4f50-8336-731d72ae2c79,EnvironmentOutlier,stgraph,smartbench,small,4,831,1,4,OPTIMIZED
50061f2e-c164-437f-97ab-a65b5f2e1ba6,EnvironmentOutlier,stgraph,smartbench,small,8,625,1,4,OPTIMIZED
af799139-8835-4226-a8c2-ffa004295c91,EnvironmentOutlier,stgraph,smartbench,small,16,502,1,4,OPTIMIZED
4e011654-35ae-4721-b9ef-0542526d984f,EnvironmentOutlier,stgraph,smartbench,medium,1,8852,1,5,OPTIMIZED
fd099e74-3a6e-419f-b68b-858d7f355fbd,EnvironmentOutlier,stgraph,smartbench,medium,4,2632,1,5,OPTIMIZED
b9841e6d-ed74-4245-8d93-53dab8200b7a,EnvironmentOutlier,stgraph,smartbench,medium,8,1857,1,5,OPTIMIZED
0a1b79fd-d50e-418a-98c7-f55c18d8f2c7,EnvironmentOutlier,stgraph,smartbench,medium,16,1670,1,5,OPTIMIZED
b20e3511-6c59-4239-a306-14fdd00e42b1,EnvironmentOutlier,stgraph,smartbench,small,1,4805,4,4,OPTIMIZED
e849458b-6702-4f9b-8c6a-b9def618e7c5,EnvironmentOutlier,stgraph,smartbench,small,4,1098,4,4,OPTIMIZED
7844271c-cca0-4b9a-8c45-e13f478ba507,EnvironmentOutlier,stgraph,smartbench,small,8,640,4,4,OPTIMIZED
7e6d9d25-f9e1-4c13-8490-e6e6c481aa21,EnvironmentOutlier,stgraph,smartbench,small,16,419,4,4,OPTIMIZED
6dfac465-696b-4b6e-aae0-63b63c6c4066,EnvironmentOutlier,stgraph,smartbench,medium,1,10703,4,5,OPTIMIZED
34875629-fb2a-45e7-bc81-89e7998efb3f,EnvironmentOutlier,stgraph,smartbench,medium,4,2600,4,5,OPTIMIZED
4dcb2ec9-bf6b-4e88-995d-813c03315433,EnvironmentOutlier,stgraph,smartbench,medium,8,1421,4,5,OPTIMIZED
d0a6bd49-c028-4b48-b77a-b98e0aa58317,EnvironmentOutlier,stgraph,smartbench,medium,16,876,4,5,OPTIMIZED
426c02b2-72c9-483e-933d-d251600c2e68,EnvironmentOutlier,stgraph,smartbench,small,1,5617,2,4,OPTIMIZED
4c513701-7659-43cc-a01b-fd267da8fae8,EnvironmentOutlier,stgraph,smartbench,small,16,522,2,4,OPTIMIZED
002b3634-422f-4864-b72b-e13c3a36cd18,EnvironmentOutlier,stgraph,smartbench,medium,1,13789,2,5,OPTIMIZED
cd240e39-e443-4f8e-a0d7-c93a603fa65a,EnvironmentOutlier,stgraph,smartbench,medium,16,1226,2,5,OPTIMIZED
4bd7bfc3-f832-4a57-963a-6ba32db9734d,EnvironmentCoverage,stgraph,smartbench,small,1,2,1,10,OPTIMIZED
61412aa5-0120-4b77-b9ac-5ab2bd22cc17,EnvironmentCoverage,stgraph,smartbench,small,4,2,1,10,OPTIMIZED
038cf170-66fb-4d2a-99b7-d4f310097781,EnvironmentCoverage,stgraph,smartbench,small,8,2,1,10,OPTIMIZED
f0aae81a-d3e8-420b-9fa5-556552086d66,EnvironmentCoverage,stgraph,smartbench,small,16,2,1,10,OPTIMIZED
5b664536-e9ff-46e1-bd17-9a84062cedc9,EnvironmentCoverage,stgraph,smartbench,medium,1,2,1,20,OPTIMIZED
8ebaeb50-34cb-41a4-af5a-de00b5937f37,EnvironmentCoverage,stgraph,smartbench,medium,4,1,1,20,OPTIMIZED
ebfa3ad6-c7e5-4f3c-91aa-d7903bc1b866,EnvironmentCoverage,stgraph,smartbench,medium,8,1,1,20,OPTIMIZED
7a61c14f-016b-48fa-9fd1-f94829f5de7c,EnvironmentCoverage,stgraph,smartbench,medium,16,1,1,20,OPTIMIZED
57f03562-c72f-48bf-b7e6-28ee0620c8c7,EnvironmentCoverage,stgraph,smartbench,small,1,1,4,10,OPTIMIZED
ebb68aba-77bf-4b67-9dfe-adabeecdafe5,EnvironmentCoverage,stgraph,smartbench,small,4,0,4,10,OPTIMIZED
a8fc104c-3559-4b13-a897-05cfe5473a70,EnvironmentCoverage,stgraph,smartbench,small,8,0,4,10,OPTIMIZED
d7e6b196-e657-46bd-9bb1-bbf4e6d3808f,EnvironmentCoverage,stgraph,smartbench,small,16,0,4,10,OPTIMIZED
2ecf0cb6-669d-4a5f-8601-e8214caccd87,EnvironmentCoverage,stgraph,smartbench,medium,1,2,4,20,OPTIMIZED
70d5bf21-34da-4251-86e5-f1d2e81b85c4,EnvironmentCoverage,stgraph,smartbench,medium,4,1,4,20,OPTIMIZED
a9e33eb1-ca6c-4672-b4e3-a5af7b1a7056,EnvironmentCoverage,stgraph,smartbench,medium,8,1,4,20,OPTIMIZED
417b4616-8c2a-4a2d-bda2-4e325c1f515a,EnvironmentCoverage,stgraph,smartbench,medium,16,1,4,20,OPTIMIZED
70750793-e99f-47cc-bb43-7aaf6a5059bc,EnvironmentCoverage,stgraph,smartbench,small,1,1,2,10,OPTIMIZED
b486aa84-206b-4f31-b97d-0b80f31f26f3,EnvironmentCoverage,stgraph,smartbench,small,16,1,2,10,OPTIMIZED
1dc0ae94-fb85-45d4-8141-e0037d2ab48c,EnvironmentCoverage,stgraph,smartbench,medium,1,1,2,20,OPTIMIZED
4f68f8d2-0224-4c26-a400-0ca7c2b0476a,EnvironmentCoverage,stgraph,smartbench,medium,16,1,2,20,OPTIMIZED
84595dca-d946-46da-b79e-9a3cd390926a,AgentHistory,stgraph,smartbench,small,1,16,1,1,OPTIMIZED
b607a5f8-3100-42aa-aebe-e236cd0ae930,AgentHistory,stgraph,smartbench,small,4,12,1,1,OPTIMIZED
f76d8ecb-00f1-44c3-84b0-1bc1fbfc872a,AgentHistory,stgraph,smartbench,small,8,11,1,1,OPTIMIZED
75202de8-ae4f-439b-8be7-c7512d167194,AgentHistory,stgraph,smartbench,small,16,13,1,1,OPTIMIZED
c90d6dc9-7a71-4b75-83cc-4754c35e54e9,AgentHistory,stgraph,smartbench,medium,1,13,1,1,OPTIMIZED
55fe93bc-3c8c-43fb-bb42-a22310c5b937,AgentHistory,stgraph,smartbench,medium,4,12,1,1,OPTIMIZED
a7d54220-0260-459c-b5b4-a3c9a7a595df,AgentHistory,stgraph,smartbench,medium,8,11,1,1,OPTIMIZED
3e8772aa-99a1-42c8-99b1-fe3d7b17c0a4,AgentHistory,stgraph,smartbench,medium,16,12,1,1,OPTIMIZED
5e83deaa-262a-4d60-a55b-01843122e620,AgentHistory,stgraph,smartbench,small,1,32,4,1,OPTIMIZED
030f6565-1ff7-46e6-8051-183302132510,AgentHistory,stgraph,smartbench,small,4,26,4,1,OPTIMIZED
0e9216e6-8e26-4ecc-b547-8f1ed5a7b2fb,AgentHistory,stgraph,smartbench,small,8,33,4,1,OPTIMIZED
83b5b5fd-ce05-48b7-a849-0b02791db054,AgentHistory,stgraph,smartbench,small,16,25,4,1,OPTIMIZED
510ee51f-4dcb-4dba-8dd0-b072cca776c2,AgentHistory,stgraph,smartbench,medium,1,28,4,1,OPTIMIZED
d4d2d218-f87d-40f1-9883-e960d0fa48ee,AgentHistory,stgraph,smartbench,medium,4,27,4,1,OPTIMIZED
e4883986-2312-4a68-b1ed-95c24f2dd183,AgentHistory,stgraph,smartbench,medium,8,26,4,1,OPTIMIZED
1c35c760-4339-4baa-b70c-3d8dc0f30ce0,AgentHistory,stgraph,smartbench,medium,16,27,4,1,OPTIMIZED
4a34e025-2d08-479a-867b-f13e52d0bf91,AgentHistory,stgraph,smartbench,small,1,29,2,1,OPTIMIZED
d9a4db7e-c06b-4cb4-ba13-48ffaf5022b7,AgentHistory,stgraph,smartbench,small,16,22,2,1,OPTIMIZED
9ac483ec-01b9-4f30-9f0d-22b19d6ca00b,AgentHistory,stgraph,smartbench,medium,1,28,2,1,OPTIMIZED
021ae9f5-d941-4e8f-96df-92472dc71f0f,AgentHistory,stgraph,smartbench,medium,16,26,2,1,OPTIMIZED
730fb171-b78d-45f9-ae03-ff5eb8c92c03,AgentOutlier,stgraph,smartbench,small,1,2034,1,100,OPTIMIZED
40b3ff09-4700-4f96-8b84-2d426f0c6901,AgentOutlier,stgraph,smartbench,small,4,539,1,100,OPTIMIZED
8d0d6eab-2107-4a91-a6ef-6d79b857526f,AgentOutlier,stgraph,smartbench,small,8,373,1,100,OPTIMIZED
5129b671-4353-4877-941e-877bb6d9cd57,AgentOutlier,stgraph,smartbench,small,16,314,1,100,OPTIMIZED
097de594-2665-48a8-b4c8-bec465ca7c8d,AgentOutlier,stgraph,smartbench,medium,1,5645,1,200,OPTIMIZED
524c1062-0ad3-488f-a4c4-245831c5584a,AgentOutlier,stgraph,smartbench,medium,4,1495,1,200,OPTIMIZED
603d8888-9519-42ee-be98-020bc02f3ed5,AgentOutlier,stgraph,smartbench,medium,8,1009,1,200,OPTIMIZED
